timestamp,Office_Elizabeth,Office_Ellie,Office_Cristina,Office_Jesus,Office_Erik,Office_Evelyn,Office_Emer,Office_Elena,Office_Jett,Office_Jerry,Office_Eileen,Office_Lesa,Office_Emerald,Office_Ellis,Office_Elliot,Office_Eddie,Office_Jackie,Office_Marla,Office_Maryann,Office_Myron,Office_Conrad,Office_Mick,Office_Jayden,Office_Moises,Office_Tod,Office_Marcus,Office_Bobbi,Office_Georgia,Office_Skyler,Office_Marc,Office_Mary,Office_Ayesha,Office_Monty,Office_Joan,Office_Marlon,Office_Javon,Office_Jeanne,Office_Pamela,Office_Allyson,Office_Amelie,Office_Maximus,Office_Ava,Office_Michael,Office_Caleb,Office_Scottie,Office_Cecelia,Office_Nelson,Office_Abbey,Office_John,Office_Moses,Office_Martha,Office_Mercedes,Office_Mat,Office_Clifton,Office_Marilyn,Office_Malik,Office_Alyson,Office_Benjamin,Office_Mohammed,Office_Bianca,Office_Benthe,Office_Gemma,Office_Micheal,Office_Corbin,Office_Aubrey,Office_Autumn,Office_Abigail,Office_Mark,Office_Travis,Office_Lena,Office_Max,Office_Gustavo,Office_Penny,Office_Garrett,Office_Annika,Office_Shawnette,Office_Cody,Office_Charles,Office_Pam,Office_Asher,Office_Mada,Office_Lillian,Office_Al,Office_Clarissa,Office_Andrea,Office_Pat,Office_Marianne,Office_Angelo,Office_Anastasia,Office_Marvin,Office_Glenda,Office_Brian,Office_Maya,Office_Gisselle,Office_Phebian,Office_Matthew,Office_Amelia,Office_Jan,Office_Madeleine,Office_Angelina,Office_Jackson,Office_Melinda,Office_Catherine,Office_Gloria,Office_Sinead,Office_Megan,Office_Shari,Office_Madisyn,Office_Natasha,Office_Jude,Office_Angelica,Office_Morgan,Office_Marion,Office_Joni,Office_Paige,Office_Martin,Office_Muhammad,Office_Gladys,Office_Stella,Office_Louise,Office_Guillermo,Office_Paulina,Office_Gabriela,Office_Carolina,Office_Noel,Office_Alannah,Office_Aliyah,Office_Curt,Office_Glenn,Office_Terrell,Office_Leland,Office_Mikayla,Office_Ayden,Office_Colby,Office_Carissa,Office_Paula,Office_Ashanti,Office_Garman,Office_Cora,Office_Mason,Office_Clinton,Office_Paulette,Office_Dawn,Office_Perla,Office_Precious,Office_Patricia,Office_Pasquale,Office_Bryon,Office_Marcia,Office_Dorian,Office_Shelly,Office_Pauline,Office_Luann,Office_Milton,Office_Lane,Office_Cameron,UnivDorm_Una,UnivDorm_Claudia,UnivDorm_Carla,UnivDorm_Prince,UnivDorm_Chelsey,UnivDorm_Christopher,UnivDorm_Cheyenne,UnivDorm_Patti,UnivDorm_Jeannette,UnivDorm_Christi,UnivDorm_Marlene,UnivDorm_Cheri,UnivDorm_Lorraine,UnivDorm_Celeste,UnivDorm_Payton,UnivDorm_Patty,UnivDorm_Adan,UnivDorm_Cian,UnivDorm_Curtis,UnivDorm_Leonard,UnivDorm_Patrice,UnivDorm_Candace,UnivDorm_Clayton,UnivDorm_Ahmad,UnivDorm_April,UnivDorm_Corey,UnivDorm_Cooper,UnivDorm_Malachi,UnivDorm_Mathew,UnivDorm_Ashleigh,UnivDorm_Piper,UnivDorm_Colton,UnivDorm_Paola,UnivDorm_Lawrence,UnivDorm_Alonzo,UnivDorm_Chester,UnivDorm_Phillip,UnivDorm_Mitch,UnivDorm_Casey,UnivDorm_Leticia,UnivDorm_Leslie,UnivDorm_Poppy,UnivDorm_Lysander,UnivDorm_Antonio,UnivDorm_Malcolm,UnivDorm_Ciaran,UnivDorm_Alyssa,UnivDorm_Phoebe,UnivDorm_Marquis,UnivDorm_Avery,UnivDorm_Mauricio,UnivDorm_Petar,UnivDorm_Mckenzie,UnivDorm_Alka,UnivDorm_Cathal,UnivDorm_Carter,UnivDorm_Leann,UnivDorm_Cornelius,UnivDorm_Alex,UnivDorm_Alphonso,UnivDorm_Cara,UnivDorm_Pedro,UnivDorm_Constance,UnivDorm_Cathalina,UnivDorm_Carey,UnivDorm_Laura,UnivDorm_Camila,UnivDorm_Alyshialynn,UnivDorm_Adriana,UnivDorm_Cecilia,UnivLab_Paul,UnivLab_Bethany,UnivLab_Crystal,UnivLab_Clint,UnivLab_Cesar,UnivLab_Cindy,UnivLab_Neil,UnivLab_Miles,UnivLab_Tami,UnivLab_Tracie,UnivLab_Terrie,UnivLab_Tracy,UnivLab_Taylor,UnivLab_Lilly,UnivLab_Preston,UnivLab_Alexis,UnivLab_Cedric,UnivLab_Susan,UnivLab_Beth,UnivLab_Aniya,UnivLab_Adrian,UnivLab_Christy,UnivLab_Christine,UnivLab_Madelyn,UnivLab_Arianna,UnivLab_Ciel,UnivLab_Ali,UnivLab_Brad,UnivLab_Mack,UnivLab_Mariana,UnivLab_Cayden,UnivLab_Albert,UnivLab_Alaina,UnivLab_Ana,UnivLab_Clodagh,UnivLab_Annette,UnivLab_Angie,UnivLab_Andre,UnivLab_Mario,UnivLab_Annabelle,UnivLab_Caesar,UnivLab_Marshall,UnivLab_Collin,UnivLab_Peggy,UnivLab_Marie,UnivLab_Suzette,UnivLab_Alberto,UnivLab_Aurora,UnivLab_Lyle,UnivLab_Lauren,UnivLab_Ariel,UnivLab_Cam,UnivLab_Phil,UnivLab_Ashlee,UnivLab_Allan,UnivLab_Bert,UnivLab_Callie,UnivLab_Caitlin,UnivLab_Ashlynn,UnivLab_Alfonso,UnivLab_Amaya,UnivLab_Carol,UnivLab_Ashton,UnivLab_Cory,UnivLab_Cheyanne,UnivLab_Amy,UnivLab_Carlton,UnivLab_Camryn,UnivLab_Margret,UnivLab_Cecil,UnivLab_Levi,UnivLab_Patsy,UnivLab_Brenna,UnivLab_Audra,UnivLab_Lester,UnivLab_Cristian,UnivLab_Carley,UnivLab_Alina,UnivLab_Allison,UnivLab_Peyton,UnivLab_Aine,UnivLab_Santiago,UnivLab_Anita,UnivLab_Parker,UnivLab_Lee,UnivLab_Alisa,UnivLab_Louie,UnivLab_Priscilla,UnivLab_Patrick,UnivLab_Carole,UnivLab_Paris,UnivLab_Dianna,UnivLab_Lea,UnivLab_Carlos,UnivLab_Aoife,UnivClass_Clifford,UnivClass_Tamra,UnivClass_Tammy,UnivClass_Camden,UnivClass_Craig,UnivClass_Jadon,UnivClass_Boyd,UnivClass_Therese,UnivClass_Amari,UnivClass_Teri,UnivClass_Candy,UnivClass_Shawna,UnivClass_Ariana,UnivClass_Pete,UnivClass_Alexander,UnivClass_Armando,UnivClass_Anamaria,UnivClass_Andy,UnivClass_Archie,UnivClass_Stuart,UnivClass_Sam,UnivClass_Alec,UnivClass_Alvin,UnivClass_Sheila,UnivClass_Beatrice,UnivClass_Colette,UnivClass_Abraham,UnivClass_Christian,UnivClass_Alexandra,UnivClass_Philip,UnivClass_Allen,UnivClass_Pandora,UnivClass_Axel,UnivClass_Phyllis,UnivClass_Seb,UnivClass_Carl,UnivClass_Conor,UnivClass_Maddison,UnivClass_Annmarie,UnivClass_Stephen,UnivClass_Serenity,UnivClass_Nishka,UnivClass_Ayanna,UnivClass_Nickolas,UnivClass_Amya,UnivClass_Nathaniel,UnivClass_Charlie,UnivClass_Alexandria,UnivClass_Annabella,UnivClass_Antoinette,UnivClass_Sylvia,UnivClass_Peter,UnivClass_Aoibhe,UnivClass_Ciara,UnivClass_Anya,UnivClass_Bob,UnivClass_Alicia,UnivClass_Alexus,UnivClass_Anne,UnivClass_Alfredo,UnivClass_Conner,UnivClass_Nelly,UnivClass_Calvin,UnivClass_Adrienne,UnivClass_Nicholas,UnivClass_Nayeli,UnivClass_Carolyn,UnivClass_Clay,UnivClass_Noreen,UnivClass_Anika,UnivClass_Celia,UnivClass_Aidan,UnivClass_Brett,UnivClass_Stephanie,UnivClass_Cathleen,UnivClass_Alejandra,UnivClass_Caoimhe,UnivClass_Nash,UnivClass_Chandler,UnivClass_Abby,UnivClass_Caitlyn,PrimClass_Everett,PrimClass_Elisabeth,PrimClass_Jolie,PrimClass_Jaylin,PrimClass_Esmeralda,PrimClass_Eoghan,PrimClass_Edwin,PrimClass_Eli,PrimClass_Ethel,PrimClass_Ernesto,PrimClass_Emanuela,PrimClass_Emilio,PrimClass_Eleanor,PrimClass_Ezekiel,PrimClass_Elliott,PrimClass_Ellen,PrimClass_Evie,PrimClass_Elijah,PrimClass_Ezra,PrimClass_Edmund,PrimClass_Eva,PrimClass_Ebony,PrimClass_Ethan,PrimClass_Elmer,PrimClass_Ervin,PrimClass_Uma,PrimClass_Ernest,PrimClass_Emily,PrimClass_Jayla,PrimClass_Janiya,PrimClass_Umar,PrimClass_Janice,PrimClass_Uriah,PrimClass_Ulysses,PrimClass_Jaden,PrimClass_Jermaine,PrimClass_Josephine,PrimClass_Javier,PrimClass_Jeanette,PrimClass_Julius,PrimClass_Jaylinn,PrimClass_Johanna,PrimClass_Jodie,PrimClass_Johnathan,PrimClass_Janis,PrimClass_Jamal,PrimClass_Jose,PrimClass_Julianna,PrimClass_Jasmine,PrimClass_Jazmine,PrimClass_Justin,PrimClass_Jody,PrimClass_Julianne,PrimClass_Justice,PrimClass_Jean,PrimClass_Jenna,PrimClass_Judith,PrimClass_Jessie,PrimClass_Joselyn,PrimClass_Judy,PrimClass_Jarrett,PrimClass_Jeannine,PrimClass_Jeff,PrimClass_Julian,PrimClass_Jeanine,PrimClass_Jerome,PrimClass_Jacqueline,PrimClass_Jill,PrimClass_Jim,PrimClass_Janet,PrimClass_Janie,PrimClass_Jensen,PrimClass_Jeffrey,PrimClass_Jennifer,PrimClass_Jesse,PrimClass_Jaxson,PrimClass_Jimmie,PrimClass_Jayda,PrimClass_Jocelyn,PrimClass_Jeffery,PrimClass_Jayson,PrimClass_Jennie,PrimClass_Jonathon,PrimClass_Jaqueline,PrimClass_Jeremy,PrimClass_Josue,PrimClass_Julio,PrimClass_Jacquelyn,PrimClass_Juanita,PrimClass_Joel,PrimClass_Joey,PrimClass_Joanna,PrimClass_Jediah,PrimClass_Janelle,PrimClass_Jane,PrimClass_Jon,PrimClass_Jake,PrimClass_Johnnie,PrimClass_Johnathon,PrimClass_Jamie,PrimClass_Jacob,PrimClass_Angela,PrimClass_Jazmin,PrimClass_Jaiden,PrimClass_Angel
2010-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14276780617,,,,,,,0.955253819255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299643930987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20785300938,,,,,,,1.09628541653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.243752644147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14276780617,,,,,,,1.02261257202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20925678744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11557735129,,,,,,,1.11557735129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845601906334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86836767108,,,,,,,1.02261257202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276882743342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33310099034,,,,,,,1.11557735129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874856819046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24652669575,,,,,,,1.11557735129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.610175314761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29553121919,,,,,,,1.11557735129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332008314429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34232305233,,,,,,,0.946513085143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203710798149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61707652415,,,,,,,0.985077141219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107603570022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08457512501,,,,,,,1.00363751415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.293735990092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10405332425,,,,,,,0.867643340189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266676633148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1696404304,,,,,,,1.11557735129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012887898109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79678069449,,,,,,,1.11557735129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81147870273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19024362419,,,,,,,0.832871242073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125368608301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3554894877,,,,,,,0.779534150025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230009224738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
